ticker,sector,date,open,high,low,close,volume,daily_return_pct,pct_change,ma_7,ma_30,ma_50,rsi,macd,volatility_10d,signal,next_day_return
AAPL,Technology,2021-02-08,156.71,160.25,155.89,158.07,43652557,0.8678,1.3139,159.74,158.07,158.07,40.93,1.73,2.6473,Buy,0.7408
JNJ,Healthcare,2021-07-13,164.58,164.91,161.46,162.59,47440331,-1.2091,-1.568,166.62,174.12,178.28,25.82,-5.92,2.1517,Hold,-0.9993
GOOGL,Technology,2021-09-06,2612.56,2618.46,2589.5,1237.6000000000001,6726596,0.204,0.0619,1240.1075,2746.46,2778.31,24.9,-19.588749999999997,47.9441375,Hold,-3.1557
NFLX,Entertainment,2021-04-28,413.0,418.86,408.72,410.5,15857736,-0.6053,-0.7831,419.4,436.74,431.86,54.32,-12.33,7.009,Sell,-0.1071
AAPL,Technology,2021-11-18,141.51,142.19,139.56,140.97,35689968,-0.3816,-0.8092,141.5,138.78,138.03,50.98,3.51,1.7606,Buy,-0.8026
AAPL,Technology,2021-02-23,152.7,154.49,149.47,257.31500000000005,47428849,-1.945,-2.6146,155.04,158.96,149.73,47.18,-2.7,3.1583,Sell,-2.1684
JPM,Finance,2021-06-29,178.14,182.54,177.05,181.88,68919482,2.0995,2.3868,172.84,168.14,162.18,56.75,3.49,4.6262,Buy,2.2186
TSLA,Automotive,2021-11-16,95.94,98.33,90.79,93.42,57369688,-2.6266,-1.518,94.73,103.21,112.48,35.22,-3.7,8.9264,Sell,-4.4646
MSFT,Technology,2021-01-04,284.98,292.64,284.72,289.2,45510489,1.4808,1.3954,289.2,289.2,289.2,50.31,0.0,0.01,Hold,2.0043
NFLX,Entertainment,2021-05-12,443.97,450.07,442.15,443.01,41127291,-0.2162,-0.9945,445.67,435.15,434.49,62.56,3.34,10.9779,Buy,-0.7259
GOOGL,Technology,2021-10-20,2704.9,2713.72,2694.13,1237.6000000000001,48012062,-0.1076,0.5582,1240.1075,2701.22,2708.81,41.01,12.6,36.6569,Buy,-1.1721
JNJ,Healthcare,2021-03-12,165.34,166.28,163.93,165.17,44157299,-0.1028,-0.2295,163.73,159.06,161.3,61.98,2.14,3.4827,Buy,-0.0914
JPM,Finance,2021-08-25,234.28,237.07,233.69,235.61,64204183,0.5677,0.4733,229.39,218.66,203.31,63.47,5.4,5.0733,Buy,0.7216
TSLA,Automotive,2021-08-20,158.24,164.0,157.7,162.93,49048248,2.9639,4.70215,153.25,131.42,111.66,68.92,11.3,10.7294,Buy,2.6237
JNJ,Healthcare,2021-11-04,115.42,118.07,113.29,117.28,30168267,1.6115,0.86,118.21,119.31,124.69,60.04,-0.82,1.4794,Sell,1.5913
TSLA,Automotive,2021-06-15,58.24,63.43,47.54,48.69,48479217,-4.3987125,-4.73485,67.76,81.16,94.36,40.67,-7.31,8.5818,Sell,-5.8069749999999996
MSFT,Technology,2021-09-02,338.6,344.92,334.5,340.36,28749371,0.5198,0.2238,342.3,333.35,315.02,47.15,7.34,4.8,Buy,0.6299
MSFT,Technology,2021-06-10,282.71,290.73,280.96,290.56,68709394,2.7767,2.2091,279.5,277.33,286.6,58.86,0.19,6.838,Buy,2.461
NFLX,Entertainment,2021-06-04,458.77,482.52,458.35,469.61,22458876,2.3628,1.6626,470.06,456.09,448.16,40.81,10.44,8.2117,Buy,2.3147
NFLX,Entertainment,2021-11-09,523.29,524.76,508.1,512.04,69997976,-2.1499,-1.8949,513.91,560.11,554.96,56.17,-19.588749999999997,11.9657,Sell,-2.3027
JNJ,Healthcare,2021-01-12,171.0,172.78,168.59,168.71,54697310,-1.3392,-1.2121,171.4,168.71,168.71,33.06,0.0,0.01,Buy,-1.4479
MSFT,Technology,2021-12-27,329.52,330.55,327.59,328.85,50549120,-0.2033,-0.1639,333.36,346.98,348.47,34.67,-9.3,5.3368,Sell,0.3195
JNJ,Healthcare,2021-10-01,125.43,127.14,123.72,124.49,9719032,-0.7494,-0.4876,125.24,131.93,139.89,33.93,-5.85,1.1298,Sell,-0.6266
AMZN,E-Commerce,2021-01-26,3509.05,3529.05,3480.97,1237.6000000000001,114210883,-0.6147,-0.4607,1240.1075,3487.48,3487.48,56.49,20.84125,39.0069,Buy,-4.1335
JPM,Finance,2021-02-23,143.49,143.89,137.13,137.9,34083619,-3.8957,-4.2561,142.41,142.95,137.9,45.27,-2.07,2.3553,Sell,-3.8532
AAPL,Technology,2021-08-13,144.46,146.94,142.57,146.85,28937585,1.6544,1.4648,146.43,142.51,138.36,60.02,2.42,2.5034,Buy,1.6138
JPM,Finance,,187.83,194.66,187.76,193.44,29232956,2.9867,2.6098,186.93,176.66,168.87,68.78,7.33,3.1855,Buy,2.7843
AMZN,E-Commerce,2021-09-01,3898.07,3932.26,3781.59,1237.6000000000001,6631955,-1.8591,-2.0514,1240.1075,3894.05,3783.64,54.76,-19.588749999999997,43.9063,Sell,-0.6055
JPM,Finance,2021-09-07,228.82,232.08,226.39,230.87,11534666,0.8959,1.3121,230.03,226.25,213.49,38.69,3.82,2.4842,Buy,1.6438
MSFT,Technology,2021-07-20,287.42,294.26,287.2,292.7,33056732,1.837,1.7804,288.82,284.83,280.39,41.08,0.95,4.1691,Buy,2.568
AMZN,E-Commerce,2021-02-24,3289.06,3332.3,3219.8,1237.6000000000001,22096287,-1.1453,-1.4258,1240.1075,3462.48,3251.39,36.72,-19.588749999999997,47.9441375,Sell,-3.1916
JPM,Finance,2021-08-18,224.69,225.34,219.2,222.82,23879624,-0.8323,-0.7085,223.49,211.26,197.27,63.69,8.38,1.4237,Buy,-0.8656
JNJ,Healthcare,2021-02-23,151.24,152.62,149.86,151.49,63065252,0.1653,1.2363,155.15,159.54,151.49,25.78,-1.51,3.3159,Hold,0.1485
AMZN,E-Commerce,2021-05-13,3083.69,3091.49,3032.99,1237.6000000000001,34722746,-0.4255,-0.839,1240.1075,3120.67,3150.35,59.66,-19.588749999999997,33.4696,Sell,5.763225
AMZN,E-Commerce,2021-07-02,3571.32,3590.85,3544.96,1237.6000000000001,50689022,-0.5827,-0.925,1240.1075,3377.07,3250.57,58.11,20.84125,47.9441375,Buy,-0.4739
AAPL,Technology,2021-08-03,144.64,146.52,143.44,144.08,53370330,-0.3872,-0.2354,143.81,139.34,136.46,75.32,2.41,1.7269,Hold,-0.5084
JNJ,Healthcare,2021-10-26,117.31,119.63,116.91,117.42,13386050,0.0938,-0.5084,116.05,121.13,127.94,67.79,-4.07,1.4433,Sell,-0.0608
JNJ,Healthcare,2021-07-21,159.54,161.34,159.33,161.25,34321859,1.0718,1.1416,159.57,170.78,174.84,30.79,-6.79,3.8327,Sell,0.9926
GOOGL,Technology,2021-12-15,2682.38,2718.09,2669.9,1237.6000000000001,52587897,0.7106,1.0228,1240.1075,2696.75,2700.39,52.45,6.83,24.0913,Buy,1.6709
MSFT,Technology,2021-05-10,280.63,284.7,279.89,280.25,56493573,-0.1354,-0.0143,285.68,297.76,296.99,44.08,-9.51,3.2446,Sell,-0.5242
MSFT,Technology,2021-10-18,343.56,345.34,341.42,341.63,20790890,-0.5618,-0.4052,343.38,340.64,342.0,59.47,3.89,2.1448,Buy,-0.3304
JNJ,Healthcare,2021-01-26,156.82,157.2,154.48,155.55,58544967,-0.8098,-0.7466,158.57,155.55,155.55,33.58,7.16,5.0174,Buy,-0.7145
NFLX,Entertainment,2021-07-16,432.47,437.79,431.25,437.52,72912362,1.1677,2.0455,435.18,465.59,466.73,39.16,-17.15,15.752,Sell,3.232
NFLX,Entertainment,2021-07-14,429.39,436.52,410.12,418.43,44533837,-2.5525,-1.687,443.45,467.77,467.58,33.42,-10.05,19.489,Sell,-3.1393
JNJ,Healthcare,2021-05-21,183.53,183.75,179.8,181.17,30533571,-1.2859,-1.0379,185.99,184.03,177.66,41.43,0.0,2.6799,Buy,-1.2058
TSLA,Automotive,2021-04-01,161.13,162.22,150.86,156.6,79279276,-2.8114,-3.2079,168.27,170.47,166.68,48.46,-2.43,7.2923,Sell,-2.7192
JNJ,Healthcare,2021-07-09,168.42,169.77,167.53,168.29,52804157,-0.0772,0.2263,167.88,175.21,179.02,29.6,-4.85,1.4975,Hold,-0.1405
JPM,Finance,2021-07-02,183.39,183.41,181.1,182.72,16008096,-0.3653,-0.3273,179.49,170.61,164.02,60.2,4.21,6.6995,Buy,-0.4479
MSFT,Technology,2021-05-20,274.8,282.98,273.56,280.7,30433382,2.147,1.7803,273.03,287.26,293.43,49.2,-7.35,5.2027,Sell,2.3682
AAPL,Technology,2021-03-17,157.4,159.53,155.09,155.65,32199186,-1.1118,-1.8353,152.83,154.33,157.01,56.19,-1.3,2.8333,Sell,-1.0625
GOOGL,Technology,2021-07-20,2840.8,2863.27,2808.2,257.31500000000005,22449115,-0.6509,-0.9799,1240.1075,2720.42,2644.65,63.37,20.84125,37.5587,Buy,-2.7871
MSFT,Technology,2021-06-04,272.94,273.47,272.07,272.86,35816791,-0.0293,0.3752,272.31,277.8,288.44,52.78,-2.68,3.2374,Sell,-0.3442
AAPL,Technology,2021-10-19,138.4,139.03,134.7,137.12,44616353,-0.9249,-1.6708,137.35,137.6,140.98,51.83,0.65,1.5458,Sell,-0.5912
JNJ,Healthcare,2021-12-15,116.7,117.91,115.54,117.46,24076313,0.6512,1.2586,117.72,117.2,117.19,56.88,0.36,1.412,Buy,0.7349
JPM,Finance,2021-06-14,171.17,172.47,168.0,168.27,49974513,-1.6942,-1.3369,169.13,160.01,157.32,54.84,6.37,2.5205,Buy,-1.3122
MSFT,Technology,2021-04-21,288.75,289.7,286.42,289.35,74693669,0.2078,0.5456,298.53,301.8,304.19,40.16,1.9,9.9146,Sell,0.6619
JNJ,Healthcare,2021-06-10,173.92,177.62,173.81,177.43,16696933,2.0182,1.4988,176.01,182.4,180.87,53.31,-4.3,2.3634,Sell,2.2199
AAPL,Technology,2021-01-13,163.02,163.29,159.29,159.79,5503739,-1.9814,-2.2691,156.61,159.79,159.79,60.66,0.0,0.01,Sell,-1.8932
AMZN,E-Commerce,2021-11-22,4034.5,4108.86,4034.39,1237.6000000000001,78080719,1.2976,1.4872,1240.1075,3984.58,4007.81,62.26,-1.16,47.9441375,Sell,-2.6374
JNJ,Healthcare,2021-08-23,144.22,144.8,140.1,141.51,37053609,-1.8791,-2.2383,146.29,153.97,161.79,45.37,-5.73,2.2721,Sell,-1.7431
MSFT,Technology,2021-01-25,309.61,318.24,308.5,313.11,63709800,1.1305,1.9537,311.05,313.11,313.11,62.62,-5.9,3.0033,Sell,0.8981
GOOGL,Technology,2021-09-27,2740.45,2760.83,2652.66,1.0,25435907,-2.5324,-2.7705,1240.1075,2695.43,2736.17,61.65,7.78,32.1273,Sell,-4.8662
JPM,Finance,2021-06-03,166.07,166.52,163.85,164.38,12773632,-1.0176,-1.101,164.69,156.94,153.76,72.29,5.7,1.9228,Hold,-0.5792
AAPL,Technology,2021-12-22,142.66,142.84,140.93,257.31500000000005,68200771,0.035,0.2599,138.75,136.82,137.4,59.21,-0.3,4.356,Buy,-0.5253
NFLX,Entertainment,2021-02-02,425.05,434.45,418.8,430.25,75242695,1.2234,0.275,437.96,430.25,430.25,39.05,16.02,8.6465,Buy,2.1223
AMZN,E-Commerce,2021-06-09,3318.58,3395.19,3278.36,1237.6000000000001,26275950,1.9147,2.2227,1240.1075,3144.49,3151.71,45.16,20.84125,47.9441375,Buy,5.6282
JNJ,Healthcare,2021-05-14,187.47,188.59,186.52,186.55,71891457,-0.4907,-0.8609,188.31,181.79,175.64,50.43,2.85,2.7936,Buy,-0.5559
AMZN,E-Commerce,2021-05-18,3111.53,3130.76,3061.79,1237.6000000000001,9298941,-0.4512,-0.1003,1240.1075,3118.93,3148.5,64.44,-19.588749999999997,39.8672,Sell,0.5698
JPM,Finance,2021-02-11,137.27,142.53,135.33,141.07,36998609,2.7683,2.2617,139.59,146.79,141.07,38.69,-3.23,2.8866,Sell,2.9367
JNJ,Healthcare,2021-12-10,119.48,119.74,116.45,116.75,62723741,-2.2849,-1.709,118.08,117.34,117.57,58.59,0.14,1.1305,Buy,-2.1816
TSLA,Automotive,2021-05-24,93.91,97.68,92.42,96.7,18619069,2.9709,3.9003,88.3,98.42,122.35,57.27,-9.09,6.0819,Sell,4.2038
GOOGL,Technology,2021-04-29,2663.66,2671.96,2618.28,1237.6000000000001,32235092,-1.6368,-2.2187,1240.1075,2829.24,2901.26,34.35,-19.588749999999997,32.2019,Sell,-5.6939
JNJ,Healthcare,2021-03-29,165.45,165.9,163.17,164.3,36423057,-0.6951,-0.5026,166.13,161.33,160.6,61.57,4.44,1.7468,Buy,-0.6895
JPM,Finance,2021-11-08,240.97,244.18,239.52,243.61,24493222,1.0956,0.8153,241.29,241.17,237.05,48.38,1.09,2.6303,Buy,0.9644
GOOGL,Technology,2021-01-04,2811.81,2830.29,2810.25,1237.6000000000001,67123810,-0.021,0.19,1240.1075,2811.22,2811.22,64.43,0.0,0.01,Hold,5.7284
JPM,Finance,2021-04-07,151.47,151.96,149.59,150.18,33099890,-0.8517,-0.4771,147.18,135.4,137.71,71.68,0.0,5.4304,Hold,-0.8496
NFLX,Entertainment,2021-01-25,446.38,447.98,439.13,443.05,43833929,-0.746,-1.669,457.12,443.05,443.05,37.68,20.84125,17.1222,Buy,-0.7386
NFLX,Entertainment,2021-07-07,453.54,481.42,449.94,465.21,21424089,2.5731,1.3684,472.39,473.73,467.22,43.25,1.24,12.3126,Sell,3.2997
AAPL,Technology,2021-07-30,143.96,144.43,141.01,142.86,42661003,-0.7641,-0.5776,143.64,138.56,136.31,71.82,2.89,2.2355,Hold,-0.5154
GOOGL,Technology,2021-10-25,2642.11,2702.6,2626.87,1237.6000000000001,63626918,1.0068,1.4136,1240.1075,2699.49,2700.04,42.65,5.99,42.7853,Buy,1.8363
JPM,Finance,2021-11-29,252.39,253.31,252.23,253.25,62250931,0.3407,0.5279,251.97,246.23,243.51,42.89,5.32,3.6212,Buy,0.3548
TSLA,Automotive,2021-06-16,49.12,52.66,43.72,51.93,62109273,4.4427875,4.70215,64.53,79.74,92.6,39.97,-8.41,9.9494,Sell,5.763225
AMZN,E-Commerce,2021-05-05,3017.78,3049.77,2992.46,1237.6000000000001,63972423,-0.2452,-0.1214,1240.1075,3149.71,3160.76,63.84,-19.588749999999997,47.9441375,Sell,2.769
JNJ,Healthcare,2021-12-09,120.67,120.77,117.72,118.78,57170690,-1.5663,-0.6441,118.13,117.44,117.73,60.42,-0.21,1.6846,Buy,-1.6084
TSLA,Automotive,2021-02-10,199.99,205.37,193.25,200.35,51878168,0.18,-0.4769,176.4,200.35,200.35,63.9,-7.29,26.7193,Sell,0.4134
AMZN,E-Commerce,2021-07-23,3829.28,3885.65,3827.31,1237.6000000000001,48735819,1.3846,1.3103,1240.1075,3585.07,3443.39,61.0,20.84125,47.9441375,Buy,5.763225
GOOGL,Technology,2021-11-16,2659.73,2677.94,2627.06,1237.6000000000001,71173243,-0.4658,-1.2927,1240.1075,2711.97,2702.72,41.25,-0.33,38.8832,Buy,-4.9705
JNJ,Healthcare,2021-01-25,155.62,156.72,155.27,156.72,73253462,0.7069,0.5002,160.01,156.72,156.72,34.4,7.18,5.0613,Buy,0.9721
JNJ,Healthcare,2021-10-20,115.3,116.26,114.78,116.25,38411644,0.8239,0.6668,115.45,123.53,130.49,50.28,-4.37,2.2323,Sell,0.6416
MSFT,Technology,2021-06-29,295.02,296.53,291.05,294.39,34836371,-0.2135,0.1463,287.67,280.2,280.97,52.28,4.23,6.6464,Buy,0.8054
AAPL,Technology,2021-07-26,144.35,146.29,142.78,145.2,13218625,0.5888,1.1072,141.61,136.48,135.87,66.98,3.06,2.154,Buy,0.5799
JNJ,Healthcare,2021-03-31,168.39,169.42,167.17,167.24,57475237,-0.6829,-0.6593,166.21,161.97,160.91,67.71,3.63,1.6573,Buy,-1.1577
NFLX,Entertainment,2021-04-01,431.32,447.26,427.96,441.03,66463658,2.2512,2.1234,443.48,431.69,430.64,55.53,11.42,10.3581,Buy,3.164
GOOGL,Technology,2021-07-19,2893.77,2902.41,2835.75,1237.6000000000001,10820820,-1.5043,-1.0814,1240.1075,2712.37,2639.11,62.69,20.84125,44.4413,Buy,-2.1991
AMZN,E-Commerce,2021-08-30,3924.36,3950.63,3880.35,1237.6000000000001,53940618,0.1511,0.4378,1240.1075,3890.9,3767.07,53.7,3.37,40.5462,Sell,-0.9959
JNJ,Healthcare,2021-12-03,116.29,119.48,116.22,117.31,79331725,0.8771,0.7904,116.63,117.33,118.18,59.28,-0.92,1.9374,Sell,1.045
TSLA,Automotive,2021-07-13,115.26,120.45,112.39,117.96,45840888,2.3425,1.716,108.56,82.37,83.92,36.99,19.53,6.7446,Buy,2.5117
JPM,Finance,,254.07,258.8,252.84,257.83,63294972,1.4799,1.8608,249.14,243.26,239.65,61.08,2.81,4.7763,Buy,1.7467
NFLX,Entertainment,2021-04-06,464.61,465.56,452.46,454.01,33307720,-2.2815,-2.7045,446.68,434.16,431.12,58.78,13.91,9.044,Buy,-2.1491
GOOGL,Technology,2021-10-12,2739.75,2746.81,2716.42,1237.6000000000001,15961957,-0.715,0.1075,1240.1075,2678.74,2711.54,36.45,13.34,20.3878,Buy,-3.2993
NFLX,Entertainment,2021-03-04,433.78,443.3,432.6,432.94,14699026,-0.1936,-0.1867,426.13,428.45,432.94,48.57,2.07,6.9205,Sell,0.5825
AAPL,Technology,2021-09-20,134.52,138.31,134.3,136.79,64734065,1.6875,1.6648,138.17,144.1,143.84,46.5,-3.62,3.7686,Sell,1.4685
MSFT,Technology,2021-05-26,273.13,275.19,268.58,269.2,44330924,-1.4389,-1.6298,276.03,282.52,291.78,49.16,-7.39,4.103,Sell,-1.4495
MSFT,Technology,2021-09-10,340.92,344.78,337.67,338.98,42661003,-0.569,-0.3352,343.58,340.19,321.97,51.69,-0.42,4.0971,Buy,-0.7164
TSLA,Automotive,2021-05-03,95.17,102.24,92.27,94.76,51399233,-0.4308,1.1313,101.3,131.59,147.56,43.43,-18.51,9.3539,Sell,-0.3443
AAPL,Technology,2021-07-21,138.03,139.17,137.59,138.95,45660926,0.6665,-0.2011,140.16,135.05,135.3,56.94,3.25,1.4252,Buy,0.7967
TSLA,Automotive,2021-11-18,106.95,115.12,105.02,257.31500000000005,12822129,3.2819,4.70215,97.76,103.23,111.14,38.25,-0.03,7.8474,Sell,3.8695
NFLX,Entertainment,2021-11-18,545.19,553.6,538.81,541.42,51721409,-0.6915,-0.8588,535.43,552.3,555.35,65.86,-17.74,10.9478,Sell,-0.3329
AMZN,E-Commerce,2021-10-06,4127.2,4134.16,4072.14,1237.6000000000001,43968528,-0.9396,-0.2172,1240.1075,3968.43,3941.46,62.83,20.84125,31.2655,Buy,-1.2003
AAPL,Technology,2021-10-05,137.38,138.63,133.39,135.05,50483351,-1.696,-2.2581,135.59,139.8,142.6,47.85,-2.56,1.8589,Sell,-1.6198
JPM,Finance,2021-04-06,149.49,151.22,148.9,150.9,38653051,0.9432,2.0146,145.73,134.92,137.65,70.05,5.01,6.0184,Hold,0.6224
AMZN,E-Commerce,2021-05-21,3017.51,3063.72,2973.79,1237.6000000000001,13042676,1.4548,1.1582,1240.1075,3105.28,3142.16,67.81,-19.588749999999997,38.7494,Sell,3.7192
JNJ,Healthcare,2021-02-17,159.56,159.64,157.47,257.31500000000005,40097516,-0.7959,0.1392,158.82,161.9,158.29,28.88,-0.74,1.3685,Hold,-1.0854
GOOGL,Technology,2021-01-27,2997.07,3029.07,2965.47,257.31500000000005,13288725,-0.9616,-1.3808,271.57,2968.25,2968.25,48.45,5.56,38.52,Buy,-0.9536
GOOGL,Technology,2021-02-16,3108.87,3168.35,3058.29,1237.6000000000001,10045481,1.8721,1.9419,1240.1075,3027.68,3167.07,67.98,20.84125,28.6086,Buy,5.763225
JNJ,Healthcare,2021-10-04,123.69,125.37,122.24,124.92,35933775,0.9944,0.3454,125.05,131.38,139.14,36.82,-5.5,1.1148,Sell,1.1823
GOOGL,Technology,2021-07-15,2918.62,2931.41,2882.42,1237.6000000000001,63465218,-0.6184,-0.6236,1240.1075,2692.84,2628.06,62.53,20.84125,47.9441375,Buy,0.9629
AAPL,Technology,2021-06-22,132.05,135.38,130.72,134.06,67180020,1.5222,2.141,128.98,133.86,135.79,57.73,-3.3,3.0269,Sell,1.7217
MSFT,Technology,2021-08-18,341.56,347.76,341.35,347.74,14536331,1.8093,2.0514,342.61,313.72,301.69,64.67,18.39,5.7032,Buy,2.4614
AAPL,Technology,2021-10-12,135.86,137.87,134.7,137.34,34739623,1.0894,0.6006,137.13,138.32,142.0,49.32,-1.42,1.5762,Sell,1.3238
NFLX,Entertainment,2021-08-10,538.53,556.88,526.81,548.75,35101369,1.8978,1.8978,535.86,480.64,478.29,72.68,20.84125,14.043,Hold,1.8537
AMZN,E-Commerce,2021-03-16,3213.2,3215.12,3185.88,1237.6000000000001,71408419,-0.0146,0.2725,1240.1075,3290.25,3379.22,45.96,-19.588749999999997,47.9441375,Sell,2.1354
AAPL,Technology,2021-12-13,132.42,133.65,129.16,129.71,31107087,-2.0465,-2.0539,131.54,137.79,137.17,48.01,-4.74,1.6456,Sell,-2.1421
NFLX,Entertainment,2021-07-08,462.29,466.21,456.01,459.03,11402839,-0.7052,-1.3284,468.01,472.82,467.88,41.46,0.95,13.2892,Sell,-0.2077
JPM,Finance,2021-08-24,233.56,234.84,230.38,234.5,14737694,0.4025,0.2394,227.89,217.26,202.06,66.29,5.34,4.5196,Buy,0.9574
JNJ,Healthcare,2021-06-15,179.07,179.09,177.86,178.43,74830755,-0.3574,-0.5185,177.07,181.99,181.4,47.75,-3.75,1.6773,Sell,-0.3783
TSLA,Automotive,2021-10-19,101.03,111.28,90.57,105.62,77629571,4.4427875,1.392,111.53,121.22,133.31,52.77,-8.97,5.6401,Sell,4.7293
JPM,Finance,2021-07-19,200.49,202.37,197.41,201.63,22095412,0.5686,1.3624,192.45,179.87,171.57,66.55,7.9,6.1178,Buy,0.572
JNJ,Healthcare,2021-12-07,118.56,120.74,117.62,119.95,33157263,1.1724,1.7819,117.92,117.41,117.94,57.0,-0.72,2.1348,Buy,1.2881
MSFT,Technology,2021-06-03,275.44,275.63,270.59,271.84,41756502,-1.307,-1.7387,271.78,278.33,289.15,58.09,-2.9,3.3497,Sell,-1.0677
JPM,Finance,2021-05-14,151.77,153.59,148.08,148.74,61080842,-1.9964,-2.9556,151.69,152.79,144.83,43.64,-0.21,2.2122,Sell,-1.6248
NFLX,Entertainment,2021-06-21,473.93,477.92,473.76,477.36,17470143,0.7237,0.4313,478.98,471.53,454.71,54.36,0.29,8.2297,Buy,0.6387
GOOGL,Technology,2021-06-23,2582.3,2606.6,2563.82,1237.6000000000001,71458729,-0.072,0.4273,1240.1075,2559.54,2597.19,50.87,20.84125,29.7456,Buy,0.5246
JNJ,Healthcare,2021-06-24,179.81,181.3,176.22,177.53,12605238,-1.268,-1.2955,180.74,180.33,181.99,53.4,0.3,1.7366,Buy,-1.4776
JPM,Finance,2021-09-29,244.08,244.94,241.2,243.28,79611299,-0.3278,-0.0329,237.09,231.65,226.85,53.29,1.37,7.3388,Buy,-0.0609
AMZN,E-Commerce,2021-04-12,3128.8,3200.43,3108.12,1237.6000000000001,19996220,2.2299,1.5235,1240.1075,3171.84,3258.52,46.96,-19.588749999999997,45.909,Sell,-2.5905
JPM,Finance,2021-02-03,145.7,147.86,141.43,141.96,25271450,-2.5669,-1.6148,144.87,141.96,141.96,48.94,3.71,4.1463,Buy,-2.6349
AAPL,Technology,2021-11-04,141.79,144.51,141.45,143.67,42661003,1.3259,2.169,139.06,136.55,138.21,59.2,-0.32,3.5475,Buy,1.6023
TSLA,Automotive,2021-06-17,53.56,54.05,50.84,53.73,21332111,0.3174,3.4662,61.85,78.79,90.93,36.65,-10.2,9.8026,Sell,0.2893
AAPL,Technology,2021-01-04,149.58,151.02,147.06,147.33,22324504,-1.5042,-1.9043,147.33,147.33,147.33,62.09,0.0,0.01,Hold,-1.4186
AAPL,Technology,2021-06-08,131.81,133.54,131.19,133.46,68096832,1.2518,1.3672,133.01,137.39,139.38,58.34,-1.89,2.3632,Sell,0.9618
TSLA,Automotive,2021-09-06,155.7,161.11,142.4,143.99,77840262,-4.3987125,-4.73485,148.57,140.74,130.84,40.72,7.99,6.6691,Buy,-5.8069749999999996
MSFT,Technology,2021-03-26,303.83,312.06,301.43,308.45,23979149,1.5206,1.5674,296.2,301.78,309.09,51.31,-4.2,7.9097,Sell,1.1099
AMZN,E-Commerce,2021-08-25,3791.59,3925.61,3744.93,1237.6000000000001,49607871,2.6092,2.2589,1240.1075,3877.45,3739.18,52.93,20.84125,47.9441375,Sell,5.763225
JPM,Finance,2021-04-27,157.98,160.71,156.01,160.47,64899890,1.5761,2.0607,154.23,144.91,140.93,64.12,5.6,3.5485,Buy,1.7673
JPM,Finance,2021-04-09,149.88,151.98,149.46,150.62,69979915,0.4937,0.5877,148.94,136.19,137.97,80.605,8.89,3.4571,Hold,0.7997
JNJ,Healthcare,2021-06-08,175.26,176.18,174.58,174.81,25755634,-0.2568,-0.3136,177.16,182.93,180.48,46.67,-4.34,2.6616,Sell,-0.3339
NFLX,Entertainment,2021-05-28,482.35,483.52,470.17,472.58,11492627,-2.0255,-2.7953,476.92,449.21,446.93,45.54,20.84125,7.8337,Buy,-2.692
NFLX,Entertainment,2021-05-27,491.51,498.92,482.65,486.17,21566538,-1.0864,0.0453,475.67,447.41,446.29,46.64,20.84125,7.6774,Buy,-0.329
JNJ,Healthcare,2021-01-06,171.54,172.21,168.7,171.53,23366905,-0.0058,-0.2617,171.53,171.53,171.53,38.35,0.0,0.01,Hold,-0.1322
NFLX,Entertainment,2021-11-17,541.79,548.38,530.33,546.11,70046596,0.7974,1.2571,531.23,553.83,555.24,62.52,-19.588749999999997,10.5037,Sell,0.5605
MSFT,Technology,2021-12-14,342.51,344.48,337.83,338.77,53444585,-1.0919,-0.9531,345.62,351.89,350.07,44.49,-2.11,5.7971,Sell,-1.2409
JNJ,Healthcare,2021-09-10,136.32,136.63,134.78,136.12,8502429,-0.1467,0.184,136.11,143.49,150.79,45.63,-5.07,1.4865,Sell,-0.098
GOOGL,Technology,2021-09-10,2667.6,2775.93,2656.42,1237.6000000000001,10286554,2.0734,1.7423,1240.1075,2725.23,2775.98,43.0,-19.588749999999997,33.4197,Sell,5.4725
NFLX,Entertainment,2021-10-29,516.09,519.03,502.4,509.81,34751820,-1.2168,-1.9276,549.1,570.58,559.23,36.44,-2.57,27.1288,Sell,-1.055
JNJ,Healthcare,2021-02-08,161.54,161.97,158.88,159.0,34065892,-1.5724,-1.5541,161.45,159.0,159.0,46.87,-4.12,2.406,Buy,-1.9017
MSFT,Technology,2021-05-11,280.11,281.68,269.59,270.53,44295037,-3.4201,-3.4683,283.12,296.52,296.52,37.35,-9.43,5.4667,Sell,-3.4597
JPM,Finance,2021-07-29,213.7,220.51,211.16,218.45,16983382,2.2227,2.9405,210.39,190.07,180.94,55.11,12.38,5.458,Buy,2.2212
MSFT,Technology,2021-10-26,346.94,355.78,346.26,353.63,58428012,1.9283,2.1403,346.44,342.0,342.66,57.71,2.84,3.8436,Buy,2.0237
JNJ,Healthcare,2021-11-22,116.96,117.39,116.04,116.14,14749836,-0.7011,-1.1069,118.19,117.24,120.14,56.44,0.39,1.2793,Buy,-0.6259
JPM,Finance,2021-04-02,146.04,148.38,143.68,148.01,17099128,1.3489,1.9493,141.67,134.36,137.79,52.63,2.38,7.5248,Buy,1.1143
JPM,Finance,2021-07-01,184.4,184.51,183.29,183.32,68781330,-0.5857,-0.9188,176.94,169.92,163.36,57.5,4.06,6.3276,Buy,-0.7109
NFLX,Entertainment,2021-05-11,446.43,457.37,444.52,447.46,17200591,0.2307,0.1881,443.97,434.78,434.31,58.33,0.9,14.1889,Buy,0.6037
